customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
CUST0904,Sofia Khan,sofia.khan0904@example.com,France,2024-07-12,Basic,3467.59
CUST0905,Wei Silva,wei.silva0905@example.com,United States,2024-03-08,Basic,1049.68
CUST0906,Amara Sharma,amara.sharma0906@example.com,United Kingdom,2025-04-14,Premium,5972.45
CUST0907,Noah Smith,noah.smith0907@example.com,Australia,2024-10-26,Premium,2499.12
CUST0908,Elena Kim,elena.kim0908@example.com,United Kingdom,2023-07-31,Standard,3272.94
CUST0909,Omar Sharma,omar.sharma0909@example.com,Japan,2022-11-17,Basic,1907.87
CUST0910,Mia Brown,mia.brown0910@example.com,Canada,2025-07-22,Premium,2568.58
CUST0911,Lucas Tanaka,lucas.tanaka0911@example.com,United States,2025-02-07,Basic,1244.61
CUST0912,Hana Patel,hana.patel0912@example.com,United States,2025-03-18,Basic,3379.99
CUST0913,Ethan Costa,ethan.costa0913@example.com,United Kingdom,2023-09-17,Premium,6373.11
CUST0914,Zara Tanaka,zara.tanaka0914@example.com,Germany,2024-04-25,Basic,7244.83
CUST0915,Leo Chen,leo.chen0915@example.com,India,2023-01-12,Premium,5262.68
CUST0916,Anika Hassan,anika.hassan0916@example.com,Germany,2022-08-23,Premium,5719.76
CUST0917,Kenji Singh,kenji.singh0917@example.com,United States,2025-01-29,Standard,5497.50
CUST0918,Isla Smith,isla.smith0918@example.com,Canada,2025-10-07,Premium,2168.31
CUST0919,Rahul Johnson,rahul.johnson0919@example.com,Japan,2023-11-09,Standard,1133.42
CUST0920,Chloe Rossi,chloe.rossi0920@example.com,United Kingdom,2023-08-07,Basic,639.89
CUST0921,Aarav Johnson,aarav.johnson0921@example.com,Australia,2024-09-22,Standard,2824.52
CUST0922,Priya Kim,priya.kim0922@example.com,India,2025-03-04,Basic,3129.97
CUST0923,James Silva,james.silva0923@example.com,France,2022-12-12,Premium,2696.66
CUST0924,Sofia Rossi,sofia.rossi0924@example.com,France,2023-07-21,Standard,1184.88
CUST0925,Wei Silva,wei.silva0925@example.com,Japan,2024-08-05,Standard,3081.37
CUST0926,Amara Kim,amara.kim0926@example.com,Japan,2025-02-03,Premium,1535.26
CUST0927,Noah Nguyen,noah.nguyen0927@example.com,United Kingdom,2023-07-29,Premium,7581.46
CUST0928,Elena Johnson,elena.johnson0928@example.com,Canada,2025-07-07,Premium,6196.74
CUST0929,Omar Sharma,omar.sharma0929@example.com,United States,2025-04-06,Basic,3473.39
CUST0930,Mia Singh,mia.singh0930@example.com,Germany,2022-03-17,Basic,2252.21
CUST0931,Lucas Costa,lucas.costa0931@example.com,Japan,2025-09-01,Premium,3141.17
CUST0932,Hana Rossi,hana.rossi0932@example.com,Canada,2022-10-02,Standard,4284.49
CUST0933,Ethan Smith,ethan.smith0933@example.com,France,2024-01-16,Basic,139.50
CUST0934,Zara Rossi,zara.rossi0934@example.com,India,2024-11-18,Premium,3820.56
CUST0935,Leo Nkosi,leo.nkosi0935@example.com,India,2024-09-17,Standard,391.55
CUST0936,Anika Dubois,anika.dubois0936@example.com,Germany,2022-05-09,Standard,3171.73
CUST0937,Kenji Patel,kenji.patel0937@example.com,Germany,2024-11-26,Standard,3329.39
CUST0938,Isla Muller,isla.muller0938@example.com,United States,2022-03-23,Basic,2788.40
CUST0939,Rahul Andersen,rahul.andersen0939@example.com,Canada,2023-06-24,Basic,4649.76
CUST0940,Chloe Nkosi,chloe.nkosi0940@example.com,France,2025-08-31,Standard,3136.76
CUST0941,Aarav Smith,aarav.smith0941@example.com,Canada,2024-02-10,Premium,4413.34
CUST0942,Priya Tanaka,priya.tanaka0942@example.com,Australia,2024-09-24,Standard,7546.60
CUST0943,James Sharma,james.sharma0943@example.com,India,2024-06-19,Premium,1993.42
CUST0944,Sofia Andersen,sofia.andersen0944@example.com,Canada,2023-03-10,Premium,1629.35
CUST0945,Wei Tanaka,wei.tanaka0945@example.com,United Kingdom,2025-09-15,Premium,3553.49
CUST0946,Amara Silva,amara.silva0946@example.com,United Kingdom,2024-09-13,Basic,4095.98
CUST0947,Noah Johnson,noah.johnson0947@example.com,India,2025-08-18,Standard,239.67
CUST0948,Elena Patel,elena.patel0948@example.com,India,2025-03-20,Basic,1411.54
CUST0949,Omar Andersen,omar.andersen0949@example.com,United States,2025-03-18,Premium,522.46
CUST0950,Mia Hassan,mia.hassan0950@example.com,India,2024-11-24,Standard,5114.57
CUST0951,Lucas Singh,lucas.singh0951@example.com,United States,2025-09-17,Standard,8054.30
CUST0952,Hana Johnson,hana.johnson0952@example.com,Japan,2025-05-27,Standard,7378.71
CUST0953,Ethan Nkosi,ethan.nkosi0953@example.com,Germany,2024-04-21,Basic,1255.92
CUST0954,Zara Singh,zara.singh0954@example.com,India,2025-06-30,Basic,4366.30
CUST0955,Leo Nkosi,leo.nkosi0955@example.com,Australia,2024-07-17,Basic,5040.54
CUST0956,Anika Rossi,anika.rossi0956@example.com,France,2024-02-29,Premium,967.42
CUST0957,Kenji Johnson,kenji.johnson0957@example.com,France,2022-11-03,Basic,863.72
CUST0958,Isla Dubois,isla.dubois0958@example.com,United States,2024-12-24,Basic,6407.64
CUST0959,Rahul Smith,rahul.smith0959@example.com,Japan,2025-09-12,Premium,7671.77
CUST0960,Chloe Costa,chloe.costa0960@example.com,United States,2025-10-21,Basic,3696.15
CUST0961,Aarav Khan,aarav.khan0961@example.com,Australia,2022-03-30,Basic,4526.95
CUST0962,Priya Rossi,priya.rossi0962@example.com,Japan,2024-02-20,Standard,5027.46
CUST0963,James Singh,james.singh0963@example.com,United Kingdom,2024-05-21,Premium,2200.68
CUST0964,Sofia Rossi,sofia.rossi0964@example.com,United Kingdom,2023-08-04,Basic,7458.68
CUST0965,Wei Khan,wei.khan0965@example.com,Canada,2023-01-23,Premium,6042.31
CUST0966,Amara Sharma,amara.sharma0966@example.com,United Kingdom,2024-11-30,Premium,3219.00
CUST0967,Noah Johnson,noah.johnson0967@example.com,Australia,2024-04-17,Standard,950.63
CUST0968,Elena Khan,elena.khan0968@example.com,Canada,2023-06-20,Basic,3629.10
CUST0969,Omar Tanaka,omar.tanaka0969@example.com,Canada,2025-10-25,Standard,6429.51
CUST0970,Mia Khan,mia.khan0970@example.com,Japan,2023-01-02,Standard,4774.34
CUST0971,Lucas Dubois,lucas.dubois0971@example.com,Canada,2023-09-21,Basic,2959.81
CUST0972,Hana Brown,hana.brown0972@example.com,India,2025-09-12,Premium,6369.03
CUST0973,Ethan Muller,ethan.muller0973@example.com,India,2022-07-25,Premium,4345.50
CUST0974,Zara Silva,zara.silva0974@example.com,United States,2022-11-26,Standard,8200.62
CUST0975,Leo Sharma,leo.sharma0975@example.com,United Kingdom,2022-10-25,Standard,7873.53
CUST0976,Anika Khan,anika.khan0976@example.com,United Kingdom,2022-05-12,Standard,1923.96
CUST0977,Kenji Smith,kenji.smith0977@example.com,United States,2024-02-27,Standard,5238.01
CUST0978,Isla Andersen,isla.andersen0978@example.com,Canada,2025-12-28,Basic,535.56
CUST0979,Rahul Nkosi,rahul.nkosi0979@example.com,Japan,2024-06-18,Premium,1754.43
CUST0980,Chloe Andersen,chloe.andersen0980@example.com,Canada,2023-02-03,Premium,6674.46
CUST0981,Aarav Andersen,aarav.andersen0981@example.com,Germany,2025-06-13,Premium,5745.51
CUST0982,Priya Tanaka,priya.tanaka0982@example.com,Germany,2025-09-03,Premium,8294.21
CUST0983,James Smith,james.smith0983@example.com,Canada,2024-03-29,Standard,5708.64
CUST0984,Sofia Brown,sofia.brown0984@example.com,Germany,2024-11-26,Premium,6277.02
CUST0985,Wei Smith,wei.smith0985@example.com,United Kingdom,2025-01-30,Standard,6185.87
CUST0986,Amara Costa,amara.costa0986@example.com,Australia,2023-12-13,Standard,1962.20
CUST0987,Noah Johnson,noah.johnson0987@example.com,Japan,2024-04-07,Basic,89.30
CUST0988,Elena Nkosi,elena.nkosi0988@example.com,France,2024-11-02,Premium,4770.43
CUST0989,Omar Andersen,omar.andersen0989@example.com,Canada,2023-11-28,Premium,6834.86
CUST0990,Mia Hassan,mia.hassan0990@example.com,Canada,2025-11-22,Standard,8213.17
CUST0991,Lucas Singh,lucas.singh0991@example.com,Japan,2023-05-14,Standard,8172.47
CUST0992,Hana Muller,hana.muller0992@example.com,Japan,2025-04-16,Premium,4122.65
CUST0993,Ethan Hassan,ethan.hassan0993@example.com,United Kingdom,2024-02-23,Basic,6714.14
CUST0994,Zara Rossi,zara.rossi0994@example.com,Germany,2023-10-09,Standard,8123.52
CUST0995,Leo Andersen,leo.andersen0995@example.com,United States,2025-12-06,Standard,2147.78
CUST0996,Anika Smith,anika.smith0996@example.com,France,2025-10-11,Basic,6988.08
CUST0997,Kenji Smith,kenji.smith0997@example.com,India,2024-09-02,Standard,3037.40
CUST0998,Isla Singh,isla.singh0998@example.com,Canada,2023-01-10,Basic,5822.26
CUST0999,Rahul Johnson,rahul.johnson0999@example.com,Japan,2023-02-13,Premium,6264.38
CUST1000,Chloe Hassan,chloe.hassan1000@example.com,Germany,2023-04-15,Premium,7105.25
CUST0001,Aarav Garcia,aarav.garcia0001@example.com,United States,2023-07-18,Premium,1936.13
CUST9001,,blank.name9001@example.com,India,2024-03-12,Standard,120.00
CUST9002,Bad Email User,not-an-email,Canada,2024-06-01,Basic,300.00
CUST9003,VIP Segment User,vip.user9003@example.com,Germany,2024-02-20,VIP,not-a-number
CUST9004,Future Signup,future.signup9004@example.com,France,2099-01-15,Premium,999.00
CUST9005,Bad Date User,bad.date9005@example.com,,31/02/2024,Standard,80.00
